rownum,id,user,text
3098,1989284267,demiselfan1369,@ddlovato Demi ? Please reply  What is the title of your segond album? please do reply! I really want to know
3099,2014356921,russgroves,"dissapointed with the nintendo and Playstation e3 keynote  - actually i'm lying, i'm pleased they were so bad"
3100,2063423901,schabusalice,i'm online
3101,2200559346,calhoosier,missing jewish mexican food right now
3102,2190443224,andyharris,"@damnpenguins My appointment was 15 mins late, and it's clear why - he spends too long talking about sport! "
3103,2012407620,sunshinerose07,Falling asleep to the rain...probably the best thing ever
3104,2182941845,jxp0000,My break from cleaning turned into i'll get to it tomorrow
3105,2054086930,Emz_musicjunkie,Is watching the suggestions they are awesome.
3106,2069232173,astrid_w,"My lovely Yorkshire &amp; Humber, what have you done?  #eu09"
3107,2014221110,lucgrabeelfan,"@lucasgrabeel13 hi lucas!! you are an awesome singer, actor and dancer! cant wait to I kissed a vampire! bye "
3108,1975802225,saragarth,@akarra absolutely!
3109,2257441687,samaintcertain,Stuck @ working with @MisterAO... And it raining so its gonna be mad busy
3110,2169458122,Daye619,Goodbye KC. Thx for all the BBQ. I feel fat.
3111,1965969247,emeliksetian,Yipee! Ebm is officially on vacation  http://ff.im/3o8zm
3112,2234596087,AntiAgingRadio,"Just now getting to bed. Miracle League Friday and Saturday, radio show on Sunday. Tis the season for busy. Wish it was for cash as well. "
3113,1677996141,RDGDesigns,"This will be my first mothers day without my mom, Very sad "
3114,1991136709,rotaadmiral88,"Hey, @chickieleighc and @rikkikm thanks for the good wishes! We're very excited and happy! "
3115,1984977992,lbows22,Not looking forward to this drive
3116,2194693968,RuiLou,Aftertaste of banana is always awfull...but I didn't buy a coffee. Water doesn't help to take that away. noooooo
3117,1556216392,vpsean,@SashaKane Just DM'ed you again friend!  Quick question.
3118,1995405842,crittyjoy,@jnorra  and I got Liz Johnson's book and two from FIRST....    good stuff!
3119,1680203932,FoxWhisperer,@PlaneMadness Keep me posted.
3120,2062787353,viseh,this is way cooler than facebook...
3121,2264974317,chris_owen,@kmpritty Is there anything I can do?
3122,2016534519,Medini,"@manishamusic Hi Manisha, looks like I might not need my Clairol blush today either  V sweet...and yes same here love chatting with you !"
3123,1993583420,CarlosSaldivar,mmm i think lunch in chipotle sound delicious  although i miss freebirds!
3124,1880076957,dunkdaft,Is Twitter becoming a bookmarking site?     @twitter
3125,1678428973,LaurineG,i'm in loooove with a guy who live in an other country ! i don't know what to do !
3126,2206345380,BlAcK_MaGe07,@amy_angus: i still haven't slept...
3127,2004916380,oliverjackson,Warning light came back  post-cat sensor gone too. Bill is stacking up
3128,1754447825,JessRiva,Finished my assignment!! Yay! Well 1 of three...
3129,1993525443,Apfelkernchen,*gutted*
3130,1972348309,Lady_Shyluv,@clueless_bimbo I guess so. I just don't like to leave things unfinished   Now if my job was acting...I'd have tons of fun with it hahha
3131,1679452885,nuiko,Whew! homepage design done and done!
3132,1971417852,ssshannen,missed out on the party  stupid parents XD
3133,2203314006,SashG,@rahulvarshneya You make it sound like I can walk out right now  But soon.. and I'll send for you. haha like the immigration movies. haha
3134,1883449535,FanYZ,@veronicatang13 nvr ask me..
3135,2194814033,sandradee99502,"Missing my mom. I haven't talk to her in a week or more. Her birthday was on Saturday, and I haven&quot;t wished her a Happy Birthday yet. "
3136,1982853692,Sothivin,@emilywilliams Haha
3137,2064784179,Pazuzu_hsp,Haha virgin mary on a pick-up truck seems to be following them too  #lebanonelections
3138,2060139730,pinkfroggg,"is at BWW with James, 2 Elizabeths, and Tim. Come say hi if you're here "
3139,2004292340,EricaLeigh777,"Is it too soon to upload another video? Hmm, I have one made I guess not because the other one wasn't makeup related "
3140,1969830651,petemc,@wingpea_ thanks  glad you like it
3141,1977158723,fernanda_mg,i'm not ok. i'm going to sleep now
3142,2245408207,Babiesonline,Turns out the clog is pretty far down.  I think I need to rent a sewer snake   Thanks for the tips though @littlemtn  @gmunsey !
3143,2069492461,myweekendapp,"Once @atebits integrates @pingfm into Tweetie for Mac, it will be complete for me. Get on it guys! "
3144,2203700873,dariadarcy,"don't wanna go to the country side  wanna stay out here, in Moscow, and have some fun)"
3145,1693264346,huma_rashid,@kevinokeefe I can't imagine no Globe. I'm a native BeanTown girl whose pseudo-godfather was a senior editor there. Sad.
3146,1988713321,Nobodey,"Sorry, that last was for @popculturezoo Doctor who geek speak "
3147,2018351525,momma_mia,"Woohoo, my kidlet is off to camp, I'm at home alone for 2.5 days (except when @ work).  Will not be answering phone so don't even try. "
3148,1932858250,karlmageddon,"@SaschaScarpulla I know how you feel, haha. Hopefully by October I can get some time off and look for a puppy "
3149,2059181755,mandierocket,is losing her voice...  darn u Nash!!
3150,1823447454,GONZOTL,@jwhitehead @ClarissaC108 @GONZOTL @GONZOTL I used to be the US champ at Galaga... That the same?
3151,1975795445,Shiya_Wind,So much hw to do. Where to begin?
3152,2063990838,Lizzie_Poo,I'm going to take pictures of all the cute dogs that come by my booth today for my sister
3153,2070576408,stranger_danger,oh man explorer you've failed for me all night  first gmail now lj.
3154,2265658190,GillianMe,"@alisongroves it's fathers day in the USA? wow it's not til september in Australia! and no, my dad's not that great "
3155,2188485269,weirdhumor,"@hotforwords Try breathing in and out until you get tired. or if you are cold, put some socks on! "
3156,1985768772,BabyFoodBobert,Hung over. And doing my sister's hair and make up for prom.
3157,1969252943,lizalee,"@johawke I'm getting an iPhone this summer.  So, I'd recommend you do that!  "
3158,1694898534,Katherine4j8,"I am home sick today, i feel really sick "
3159,2053920856,fxrobot,@eeen Thank you for the promo code
3160,1956288632,thenlilisaid,@mileless No  But the description is *really* accurate...freaky.
3161,1985097820,AeDaCollegeKidd,@justmean  i want one
3162,2243132666,MzLadi_B,@meccamusic then 30 minutes on the reply geezzzzz  feelin sum type of way right now
3163,1998998714,daniellesince87,@chocolatejedi I am upset you can feed your obsession a whole 2 months before I do.
3164,2256298556,16_MileyCyrus,Phone all most out of charge! :O what am i gonna do for the next 2 hours  cry irl
3165,1573406074,jprmichelle,@iamdiddy maybe if you got some sleep every once in a while you wouldn't be sick! Lol!
3166,1996109466,Jeffers07,@Chloooee u better not  yh nearly there today was SOOOOOOOOO gd in the sun
3167,1974578725,HurricaneZinger,"At UP 3-D, feeling like a little kid again- skinned knee and all "
3168,1835622966,Stuartcfoster,@KaraHoisi I've always wanted to do it... The addicted personality thing would probably be a factor there as well
3169,1975457936,alicelovesmusic,@30SECONDSTOMARS hey
3170,2236090171,saretta0906,i'm not in the mood
3171,2216627959,hllywoodhaley,@n_mcgorman I wanna know who doesnt! Ps your twit pics aren't showing up
3172,1996333574,WilliamsDB,@tonei did you get the email from micah about going to ny for to meet them? i'm not going - too poor.
3173,1574026316,gbx64,@aanightingale  wicked! bigup fartooloud guys and see u all in spain 2nd may!
3174,2015376760,jamesmills,@james_chorley ha har! @jezThomp sent this to me this morning... signed up and taken a look... very impressive... I like
3175,1966162025,Winchester_X,"I want to become vegetarian, It's going to be so hard! "
3176,2218411020,GotchaDK,it'S RAINY
3177,2191086350,mummifiedx5,@cristlegirl good morning!  I thought I'd put the warning out there in case I freaked anyone out LOL
3178,1559256596,heyrileyy,@dancebabydance it's my birthday too! I'm 16!  Happy Birthday!!
3179,1675996767,savasp,run around greenlake. it's been a while since i last run there. it's nice. ski injuries seem to persist
3180,1686216731,eliazarputera,@Jorrithoasj hey does your church preach tithing? sorry i gotta to ask
3181,1827572473,McFlyingGirl,Waking up to people talking and it's getting later every morning  x
3182,2046800641,gametroll,@TheStitchWitch Not on a friday! Get out the excedrin and caffeine and show that b1+ch who's boss!
3183,2189540251,cpauwels,"So funny.: when a heli makes a flyover over the train station, everyone looks up  #parisairshow"
3184,1556668551,jarvelo,@NoodleRadio who won now bitch..you gave up
3185,2062395614,KatieAssadi,last Sunday in high school tomorrow! Sad day
3186,1792963506,savia16,@danggitsdevin everything  wbu oh yeah btw nice eyes
3187,1834245760,ErenMckay,@caroldeckert  my pleasure - your tweet was very insightful
3188,1685463122,faded_girl,@Unilove whom I saw at the French Market Place having dinner too.
3189,1998303787,EdBobPinata,poor little brother has a 104 fever
3190,2058844508,maarriisssa,"ah, a two-hour nap. i feel great now "
3191,1822930353,Molly_Englem,I want to upload a picture
3192,2060898203,IamDivaGlam,@LeanaA2217 lol thnx! No one wants to go out now...i think ima be stuck home
3193,2200979325,MsAriesRo,@mslol4 how dare u speak of sonic knowing that I haven't had any in like forever thanks to my car being sick
3194,1823817568,danishk,@netcitizen haha.. yeah.. right
3195,1971483698,plus44killsava,"Goodmorning everyone! chilling with devin today, its just good business "
3196,2187881904,mrY33,@ajhan I loved the disgusting mouth gag! It was good to see Raimi go back to his roots
3197,1989116440,rachelkaa,@AccioDalia jeeze hogwarts sounds like a good dream. I wannt happyyyyy dreams
3198,2069901868,basemarketing,Coffee time
3199,2013763096,somemandy,"@PH7S coffeeTU, sushiTU, karaokeTU, all are not pregnancy friendly . Guess everything must hold until after labor+breastfeed period "
3200,1793827584,codelust,@asmita that is fine and that is how it used to be before the changes
3201,1468075908,Georgiesaur,@laurwee_boo im ok I guess had a hard day
3202,1968022870,ramassey,Watching &quot;Unbroke&quot; and thinking my dad taught me well  If only I had money to be unbroke.
3203,1753293149,voyamis,and to think that all I've ever played for is just fun   I suck at marketing and promotion..
3204,2051690895,lucianavillalba,@ErnestoMarrugo have fun crossing the pacific ocean  don't drink too much lol . ily.
3205,2015257432,jaaanelle14,@purplish08 Hey!
3206,1880448075,mashpot,listening to 3 yrs worth of many webkinz webcasts... for work. pretty entertaining at times actually
3207,2000304067,Cyberdude1,"@jimmyfallon Hey Jimmy, in ye olde days, don't you think they would've had a swig of Smirnoff Ice?  Hollywood has changed...! "
3208,2176814213,Munkster,"@vmadrian sorry to hear that mate, Insa must be devastated "
3209,2288039241,harbordove,"@AmandaKaye711 I think your broken phone called my phone and broke it. Now I need a new one, too.  Jinx!"
3210,2263122174,AlexislovesJB,I'm actually crying...
3211,2189910485,Lhjunkie,@LiliCosic Really? I'd still love to visit.
3212,2324815934,panique,@potastic I do not know how
3213,2245837115,lizmorenoblog,@MarisSmar helloo guys! hahaha...am soo jealous not been there too!  anyways have fun!! xoxo
3214,2192985230,nicolesemrau,I want a vacation!
3215,2322190906,anjavanstaden,Anyone know how to install UniConverter http://is.gd/1cJSm into Inkscape? (OS X) This requires unix commands or... sumthin or other.
3216,1968783479,DanielV2_0,Watching That 70's Show// Haha FUNNY
3217,2013530422,majikelbeans,I'm going to miss the Torchwood section of DWF  Hopefully all the people there will migrate to the same place...
3218,1998269797,ameeH,it was a good day at work today.
3219,2070748664,MJDodd,@ricky_chotai My thoughts exactly
3220,2044929985,Clizxo,New to this  add me haha
3221,1978901443,georgekhalil,First iPhone 3G 2009 Images: http://bit.ly/YAlkX can't wait
3222,1753760024,annasaccone,@jlstruck i know me too i was so sad when they broke up
3223,1753600483,diandizzle,i believe only my black personality can explain how i feel... that boyfrann of mines gots me sprung
3224,2265964024,nathmess,I twisted my foot.
3225,1693633576,EmmaJaffa23,is ready for workk... Bleuugh!
3226,1990568686,MindyRenee,Prayers for the family of the air France plane that is missing.
3227,2176974768,DramaQueen613,im not going to school today im so sick  school is almost done 2 weeks birthday is on saturday!!!
3228,1998939254,MartyWygmans,@chgthewrld call me for details.
3229,1981914588,BCStacey,@SpaGirlKris Thanks Kristin..everytime I make a list I do stuff that isn't on the list   and then I feel bad bc I didn't get the list done
3230,2058707657,courtnee__d,On our way to saosin
3231,2231550714,LovelyLlama,"@cynical_redhead  Right there with you, but after that solo I worry for K.  Is it wrong to hope for Max's solo to be bad? It feels wrong "
3232,2217616307,JBlover1494,LOVE lines vines and trying times &lt;3 except I really dislike Dont charge me for the crime. sorry JB  I hate rap...
3233,2182296509,TLHobo,"2-1, Daniel DeRossi does something for the first time in the whole match. Poor US "
3234,1882581459,MoREthANHuMAn,@aussiecynic ::snuggles back::
3235,1968869931,sociaIIyawkward,@AnnelieSch26 lol that does sound better and beautiful lol  Well I am off to bed now. 5am workout  Have a good night and I shall ttyl tm
